session_id,target_url,tc_string,purposeConsents_1,purposeConsents_2,purposeConsents_3,purposeConsents_4,purposeConsents_5,purposeConsents_6,purposeConsents_7,purposeConsents_8,purposeConsents_9,purposeConsents_10,purposeLegitimateInterests_1,purposeLegitimateInterests_2,purposeLegitimateInterests_3,purposeLegitimateInterests_4,purposeLegitimateInterests_5,purposeLegitimateInterests_6,purposeLegitimateInterests_7,purposeLegitimateInterests_8,purposeLegitimateInterests_9,purposeLegitimateInterests_10,publisherConsents_1,publisherConsents_2,publisherConsents_3,publisherConsents_4,publisherConsents_5,publisherConsents_6,publisherConsents_7,publisherConsents_8,publisherConsents_9,publisherConsents_10,publisherLegitimateInterests_1,publisherLegitimateInterests_2,publisherLegitimateInterests_3,publisherLegitimateInterests_4,publisherLegitimateInterests_5,publisherLegitimateInterests_6,publisherLegitimateInterests_7,publisherLegitimateInterests_8,publisherLegitimateInterests_9,publisherLegitimateInterests_10
fe0fed4a-a023-4584-8680-7b2ca3de509f,http://gs-auto-clicker.en.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe0fed4a-a023-4584-8680-7b2ca3de509f,http://gs-auto-clicker.en.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe0fed4a-a023-4584-8680-7b2ca3de509f,http://gs-auto-clicker.en.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe0fed4a-a023-4584-8680-7b2ca3de509f,http://gs-auto-clicker.en.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe0fed4a-a023-4584-8680-7b2ca3de509f,http://gs-auto-clicker.en.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe0fed4a-a023-4584-8680-7b2ca3de509f,http://gs-auto-clicker.en.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe0fed4a-a023-4584-8680-7b2ca3de509f,http://gs-auto-clicker.en.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe0fed4a-a023-4584-8680-7b2ca3de509f,http://gs-auto-clicker.en.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe0fed4a-a023-4584-8680-7b2ca3de509f,http://gs-auto-clicker.en.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe0fed4a-a023-4584-8680-7b2ca3de509f,http://gs-auto-clicker.en.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe0fed4a-a023-4584-8680-7b2ca3de509f,http://gs-auto-clicker.en.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe0fed4a-a023-4584-8680-7b2ca3de509f,http://gs-auto-clicker.en.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8624a-8921-4e8c-9698-efe6f382658c,http://internet-explorer-7.ar.softonic.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff031293-f457-4ed8-8a53-2be86a65f8bd,http://mx-video-player.softonic.nl,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff031293-f457-4ed8-8a53-2be86a65f8bd,http://mx-video-player.softonic.nl,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff031293-f457-4ed8-8a53-2be86a65f8bd,http://mx-video-player.softonic.nl,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff031293-f457-4ed8-8a53-2be86a65f8bd,http://mx-video-player.softonic.nl,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff031293-f457-4ed8-8a53-2be86a65f8bd,http://mx-video-player.softonic.nl,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff031293-f457-4ed8-8a53-2be86a65f8bd,http://mx-video-player.softonic.nl,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff031293-f457-4ed8-8a53-2be86a65f8bd,http://mx-video-player.softonic.nl,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff031293-f457-4ed8-8a53-2be86a65f8bd,http://mx-video-player.softonic.nl,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff031293-f457-4ed8-8a53-2be86a65f8bd,http://mx-video-player.softonic.nl,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff031293-f457-4ed8-8a53-2be86a65f8bd,http://mx-video-player.softonic.nl,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAiQAAAAAAEkoAMAAQSpDQAYAAglSKgAwABBKkpABgACCVI6ADAAEEqSEAGAAIJUhIAMAAQSpEQAYAAglSMgAwABBKkA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186cb570-c0a5-4626-877e-83b876885b5d,http://elisbrasil.pandape.com.br,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAKIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186cb570-c0a5-4626-877e-83b876885b5d,http://elisbrasil.pandape.com.br,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAKIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e3ce816-fe7e-4fc6-83c4-c015280f0249,http://universalautomotive.pandape.com.br,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAKIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e3ce816-fe7e-4fc6-83c4-c015280f0249,http://universalautomotive.pandape.com.br,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAKIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b449067-9842-440c-b662-cb9689f0a523,http://supermercadovioleta.pandape.infojobs.com.br,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAKIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b449067-9842-440c-b662-cb9689f0a523,http://supermercadovioleta.pandape.infojobs.com.br,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAKIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8bb917d5-6982-47d3-9e70-41857bbeaf56,http://iel.pandape.com.br,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAKIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8bb917d5-6982-47d3-9e70-41857bbeaf56,http://iel.pandape.com.br,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAKIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a65c8b0d-163e-43d5-8653-196de923a4d1,http://grupozelo.pandape.com.br,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAKIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a65c8b0d-163e-43d5-8653-196de923a4d1,http://grupozelo.pandape.com.br,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAKIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0326ece9-8bc0-4c7a-8a5c-94f6732ce494,http://professionnels.proxiserve.fr,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAqIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0326ece9-8bc0-4c7a-8a5c-94f6732ce494,http://professionnels.proxiserve.fr,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAqIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a32833d-eb23-4b99-a2ab-4fa163a27e9f,http://lescinemasclermontois.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAqIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a32833d-eb23-4b99-a2ab-4fa163a27e9f,http://lescinemasclermontois.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAqIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18c7020e-4bd4-4628-a136-6d94224a47e3,http://lemagdelapiscine.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAqIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18c7020e-4bd4-4628-a136-6d94224a47e3,http://lemagdelapiscine.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAqIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18c7020e-4bd4-4628-a136-6d94224a47e3,http://lemagdelapiscine.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAqIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194fed06-e421-47e1-9630-adb3fbe45fdc,http://saforelle-py.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAqIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194fed06-e421-47e1-9630-adb3fbe45fdc,http://saforelle-py.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAqIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194fed06-e421-47e1-9630-adb3fbe45fdc,http://saforelle-py.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAqIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19ac2c15-b8b9-4564-b912-cc8d9310b08b,http://cinema-altkirch.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAqIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19ac2c15-b8b9-4564-b912-cc8d9310b08b,http://cinema-altkirch.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAqIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19ac2c15-b8b9-4564-b912-cc8d9310b08b,http://cinema-altkirch.com,CPpshUAPpshUAAHABBENC-CgAAAAAAAAAAqIAAAAAAAA.YAAAAAAAAAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
